,id,tweet,classification,tweet_
2175,772583845292040192,Puede alguien acostumbrarse en 4 noches a algo? Porque me acostumbré a no dormir sola y ahora se extraña demasiado ,0,poder alguien acostumbrar él noche acostumbrer no dormir solo ahora extrañar demasiado
2176,773284156411416576,"@GolSurBetis_  Ni en tus mejores sueños, te hubieras, imaginado, una encuesta con tantos votos eh.? jajajj cuando se moviliza @RealOviedo ",2,ni mejor sueño imaginado encuesta voto eh jaja movilizar
2177,773548618523475968,"@DabitxoPiston creo que en el caso de empresarios vs accidentes laborales mas que morbo es, simplemente, falta de empatía. Les da igual. ",0,creer caso empresario vs accidente laboral mas morbo simplemente faltar empatía dar igual
2178,774961257233408000,"Parada técnica a comer (ensalada+sepia), que el yogur 0.0% de las 12 ya está digerido. #MoteroMachote a tope en la vuelta de #AlmeriaLVT ",2,parada técnico comer yogur % digerido tope vuelta
2179,783796695725379584,@elenasdfghjk yo lo hice Con mi ex,2,yo hacer ex
2180,762301099227410432,Tengo claro que nadie es para tanto ,0,claro nadie
2181,771144590917263361,@keltoi__ Pero a veces también pongo cara de simpático ,1,pero vez poner cara simpático
2182,772563766210854912,La gente de mi nuevo piso es bien buen pedo ,2,gente nuevo piso bien buen pedo
2183,772584982657298433,"@josealcaide96 esta claro, y ya si te callas disfrutare el doble ",0,claro si calla disfrutarir doble
2184,772417038589501444,@pasku1 pero interesante...  muy interesante el ensayo sobre arte y  artesania,2,pero interesante mucho interesante ensayo arte artesanía
2185,771386705182134274,@kurodasxce pe-pero tu también quieres conocer a la crush norkoreana y lo sabes ,2,pe pero tu querer conocer crush norcoreano saber
2186,771253031522361344,#Volverdevacaciones es menos duro cuando la oficina es como una vuelta a casa  @noviasalcedo,2,menos duro oficina vuelta casa
2187,771797672814583809,"@Cataloniawatch s que habrá terceras elecciones, no que no las habrá... está difícil la predicción ",0,s tercero elección no no difícil predicción
2188,771434313615306752,Posiblemente lo que más la mente es no tener una buena gráfica para este juegazo  ayyy,0,posiblemente mente no tener buen gráfico ayy
2189,772721958379261952,Queremos mas temporadas de Scream!! @NetflixES Sabeis si va a haber una tercera o la abandonan ya ,2,querer mas temporada scream sabeis si ir haber tercero abandonar
2190,772961202037223426,"Aah ya... Porque @fran_gilperez es el ser más rastrero, egoísta, infantil y GILIPOLLAS que existe en el mundo ",0,ah ser rastrero egoísta infantil gilipol él existir mundo
2191,772214616273354763,"@RincondeAdemia @el_pais @GabrielaCanas Ahora entiendo lo que querías expresar y es cierto, es imposible no estar de acuerdo. Saludos ",1,ahora entender querías expresar cierto imposible no acuerdo saludo
2192,772728478483570688,"@Iberia Lo del podio para darle el premio es más cómico que la diferencia de altura, que la tenemos todos ",0,podio dar él premio cómico diferenciar altura
2193,773263321562746880,"Acordarte de que ""High School Musical 2"" se estrenó hace 10 años y darme cuenta de que me estoy haciendo mayor ",0,acordartir high school musical estrenar hacer año darme cuenta hacer mayor
2194,774298353643429888,"@Twitter No me marca a cuantos sig ni me deja seguir a nadie, espero que sea algo temporal y se arregle pronto ",0,no marcar cuanto sig ni dejar seguir nadie esperar temporal arreglar pronto
2195,773467215458861057,Nos referimos a que hablas bien de los dentistas en general cuando todos nos tienen miedo @elcoletita Solo eso. Saluda al Coleta mayor! ,1,referir hab él bien dentista general miedo solo saludar coleta mayor
2196,783110166824808448,Aún me duele el ojo derecho ,0,aún doler ojo derecho
2197,760952871353483264,@CristSchwarz93 Ella es lo mejor de todo ,2,él mejor
2198,773493720041852928,Ayúdanos a conocerte mejor para seguir mejorando ¿Cómo conociste #Microteatro?,1,ayúdano conocertar mejor seguir mejorar cómo conociste
2199,772692508476407808,@Mypadel_... ¡¡No dejes pasar esta gran oportunidad!! Recuerda... Click Play!!! ,1,no dejser pasar gran oportunidad recordar click play
2200,772940209801531396,"@Lenavg3 @Untedeletras es muy cuqui. Si te gusta, comprarlo y listo ",2,mucho caqui si gustar comprar él listo
2201,771983315888906240,@menanuri @tinoroso @saulCiudadanos @mgcejas @fpasc @CiudadanosCs al lado de Mel súper pareja ,2,lado mel súper parejo
2202,771400212522893312,@gamusino Negativo. El de Mapfre es el puente 25 de Julio de Lisboa. ,1,negativo puente julio lisboa
2203,771765617653325825,@ElenaRmsSnchz jajaja cómo nosotras por supuesto nos vemos ya dentro de poco! #unadecine #yotradefiesta #porfavor,2,jajajar cómo nosotra por supuesto ver dentro poco
2204,771797062597902336,@pabloskiki @abersta Su madre seguro que ya te tiene hecha la ficha para cuando llegues ,2,madre seguro hecho ficha llegu
2205,771415864780390400,@RangoSoto ya  llevo mas d un mes y sumo y sigo... Mi paciencia se axaba ,0,llevar mas mes sumo seguir paciencia acabar
2206,772747585773789184,@Blanca3815 ¡muchísimas gracias Blanca! La verdad es que es un plato fácil pero muy rico y vistoso ,2,muchísimos gracia blanca verdad plato fácil pero mucho rico vistoso
2207,771979159216201728,No puedo apoyar la planta del pie casi y tengo que irme a trabajar todo el dia enterito ,0,no poder apoyar planta pie casi ir yo trabajar dia enterito
2208,772241489497886720,@mneseo Estoy muy indignada con el último capi. Es relleno y encima de un personaje que me la pela ,0,mucho indignado último capi relleno encima personaje pela
2209,772725410475933696,@msubiron más que madre mía padre mío  que no me ha dejado descansar pero bueno es lo que hay ,0,madre padre no dejado descansar pero bueno
2210,773322546523566082,"Despues de  buscar curro hasta debajo de las piedras hoy, por fin, he firmado un contrato indefinido con buenas condiciones ",2,despues buscar curro hasta debajo piedra hoy por fin firmado contrato indefinido buena condición
2211,774289879844945920,"Misterio desvelado!!!! El jueves 15 de septiembre a las 20:00 h inauguramos ""En el nudo gordiano"" de Victoria Diehl en Moret Art ",1,misterio desvelado jueves septiembre h inaugurar nudo gordiano victoria more art
2212,775052254621605888,"He visto un Allen Walker en la Expo que uff, menudo cosplay, yo iba de Lena pero sin peluca, quería una puta foto ",0,ver allen walker expo uff menudo cosplay yo ir lén pero peluca querer puta foto
2213,783589931675488257,Hace un día estupendo. Otra vez ,2,hacer día estupendo vez
2214,761024570778198016,Y que tendría todos los discos filtrados ,1,disco filtrado
2215,773437992518160385,@AlonsoQunta @40Andaya @djdanimoreno @cristinabosca pues si jejje muchísimas gracias ,2,pues si jeje muchísimos gracia
2216,772703386768642052,@TheWorldKats @MARGAMBANDE @ArrizGolden ¡Gracias por acompañarnos! Fue una gran noche ,2,gracias por acompañar yo gran noche
2217,772900989271695360,"me duele el alma, estoy súper orgullosa de todxs tío #Radiotubers1 ",2,doler alma súper orgulloso tío
2218,772036245904039936,@Chavab79 @noticiasDcuenca @CEFAPIT @cuenca5sentidos Limbo administrativo que dura ya casi 9 años... ,0,limbo administrativo durar casi año
2219,771318195944914945,Cuantas veces me habré arrepentido de no haber saludado a alguien en bote ,0,cuanta vez arrepentido no haber saludar alguien bote
2220,771764459006201856,"@PlanetaDunia Como embajador de @beBee_ES, @alfredovela necesitaría una foto así  @luisfernandez @fidelmartin @marioschumacher @pjmelian",1,embajador necesitar foto así
2221,771775202229383168,@pvaya @Mental_Dis0rder bueno pues ponte con el teleport a ver si se te da mejor ,2,bueno pues pontir teleporte ver si dar mejor
2222,771471978154827776,"P sí que miro las confesiones del curiouscat pero no puedo responderlas. Desde aquí gracias, tío ",1,p mirar confesión pero no poder responder él aquí gracias tío
2223,772567673528061952,"Quisiera tener suficiente dinero para ayudara la gente y aún así poder ir a algún Open, cualquiera ",0,querer tener suficiente dinero ayudar gente aún así poder ir alguno open cualquiera
2224,772095325687386112,@juanmatilla54 @Albert_Rivera Alrededor???muchas gracias por compartir este cambio de impresiones que enriquecen por lo menos a mi  ,2,gracias por compartir cambio impresión enriquecer por menos
2225,772195615291871236,Me acabo de dar cuenta de que hoy un amigo duerme líder. Enhorabuena @jojalonta y que mañana sigas así ,2,acabar dar cuenta hoy amigo duermar líder enhorabuena mañana sigar así
2226,772592206066647040,"@__mimmy lo he visto en snap y mira, porque tengo el PC apagado y estoy en cama que si no ",0,ver snap mirar pc apagado cama si no
2227,773572520620519424,@MohaHatHat teyamasto? lo pillas? es malísimo estoy pensando en no tuitear esto no me bloquees porfi voy a darle a enviar perdón..,1,pillar malísimo pensar no tuitear no bloque porfi ir dar él enviar perdón
2228,773994213977550848,"Decidme que al final de la gala diréis , QUE COMIENCEN LOS JUEGOS DEL HAMBRE! que al final solo quedará uno  #Gala1GH17",1,decidme final gala diréis comenzar juego hambre final solo quedar
2229,773119362043637760,"@aleshasterne @DulceMaria sin duda ! Aunque el dinero es lo de menos, con tal de verla crecer y feliz en su carrera. JAJAJA ",2,dudar aunque dinero menos tal ver él crecer feliz carrera jajajo
2230,783461748997234689,@Mr_Wath con lo majo que eres ,2,majo
2231,762783621732298756,"ay no, seguid con las preguntas pls ",0,ay no seguid pregunta pi
2232,773234685975625728,#SumateAlSi Que así sean los futuros ataques en Colombia... https://t.co/7uiona72kc,1,así futuro ataque colombia
2233,772579639541784576,Algún día entenderé porque siempre me habla gente demasiado rara ,0,alguno día entenderé siempre hablar gente demasiado raro
2234,772941317177565184,Dormir 3 horitas es lo ideal antes de irse de viaje ,0,dormir horita ideal ir él viaje
2235,772170339887480832,@Kbits90 Junto montas el unico dia que me llaman para tomar algo ,0,junto montas unico dia llamar tomar
2236,771335562603134976,@angeltxele @DAlvarez1976 @LuisCabcav gggg pues habrá que hacer algo conmemorativo en tu bar ,2,pues hacer conmemorativo tu bar
2237,771654375135518720,Tengo tantas ideas y tantas cosas nuevas pensadas para hacer y tan pocos medios... ,1,idea cosa nuevo pensado hacer poco medio
2238,771624748929331201,"La felicidad tiene un nombr #Tailandia Si es tu PRIMERA VEZ, apunta estos #consejos! https://t.co/Q0RDMHIyiV https://t.co/bJUp3f6lZa",2,felicidad nombre si tu primero vez apuntar
2239,771271592437551105,Anoche me cabree y me fui a dormir sin felicitarlos Un premio a mi gran persona ,0,anoche abrir dormir felicitar él premio gran persona
2240,772703203527983104,Nota menta las felicitaciones automatizadas en LinkedIn cantan mucho cuando te llegan todas a la vez  ,0,nota mentar felicitación automatizada cantar mucho llegar vez
2241,772097130903269376,pero si suenan a desmadre total me pongo muy nervioso porque no sé qué puede llegar a pasar ,0,pero si sonar desmadre total poner mucho nervioso no saber poder llegar pasar
2242,772202401478631424,@gabbcarrizo La carta compuesta es un factor más. También está la #sinastría que ayuda a suavizar una compuesta difícil ,1,carta compuesto factor ayuda suavizar compuesto difícil
2243,772403491797143553,"@drivteda el mio a un poco más de 1km de donde me deja el urbano, pero es todo cuesta arriba ",0,mio poco km dejar urbano pero costar arriba
2244,774005669968093184,Verás... varios concursantes tienen entendido q hay 1 presentador diferente. Y al final de tod ¿Quién es el real? ¡Mercedes!  #Gala1GH17,1,verás varios concursant entendido presentador diferente final tod quién real mercedes
2245,774180193204264961,"Es fácil imaginar que, si se ha reducido dinero en arreglar carreteras y prevenir accidentes, con los trenes esté pasando lo mismo. ",0,fácil imaginar si reducido dinero arreglar carretera prevenir accidente tren pasar mismo
2246,767462050419372032,Alguien me explica por qué dicen 'Casimiro' a @Casemiro siempre? Es así la pronunciación en portugués o qué pasa? Que alguien me aclare ,1,alguien explicar por decir casimir siempre así pronunciación portugués pasar alguien aclarar
2247,783231461126209536,@Rafafakari que no que estoy mala ,0,no malo
2248,762249304207724545,No tengo resaca porque aun voy borracha ,2,no resaca aun ir borracha
2249,773269900609617920,@JuananBrundle era más cantoso en returns la carga religiosa ,0,canto return carga religioso
2250,772592968549138432,"@citarodriguez_ si, os dejo llamarme inculta, NO LO SABÍA VALE? ",0,si dejar llamar yo inculta no saber valer
2251,771978674283438080,@dsaltaren Yoigo SIN DUDA. Llevo 1 año y más contento imposible ,2,oír duda llevar año contento imposible
2252,772002359539015680,"@AcunoEstrellas gracias por el me gusta AcunoEstrellas, te deseo un genial finde ",2,gracias por gustar deseo genial finde
2253,771303902650085377,@_nsbeca pensaba que los únicos pringados éramos los de farma de la USAL ,0,pensar único pringado forma usar
2254,771715764122517504,@alfonsojimenez jajajaja tiene pinta más bien de que lo hicieron colombiano por el acento ,1,jaja pintar bien hacer colombiano por acento
2255,771468980796227584,"@offwestermeyer @radio3_rne clado que sí. En serio, gracias por todo lo que nos has enseñado ",2,claro serio gracias por enseñado
2256,771271274500911104,STREAM ON! Pongo cam a los 100 viewers Solo Q mañanero ! @eMonkeyzClub Se agradecen Rts https://t.co/ZeFb3Pr6MT,1,stream on poner cam solo mañanero agradecer r
2257,772701900303114240,¿Aprender Motion Graphics en #Barcelona sin que me cueste un riñón es posible? ¿Alguien conoce algún sitio? ,1,aprender motion cueste riñón posible alguien conocer alguno sitio
2258,771951016656904193,"@mpalacioses @TrofeoJose_Cano @inigoarruti @carlos140268 ohhh lo mismo! También con concierto, lo que no se, si será el mismo ",1,ohhh mismo concierto no si mismo
2259,771495020822224896,@FangirlLife7 Creo que mejor esta noche me pongo con uno en papel y me ahorro más cabreos jajaja. Gracias ,0,creer mejor noche poner papel ahorro cabreo jajajar gracias
2260,772958580731510784,"@SamuFurukawa  ""chatarra"" es a lo que llamas piezas de misiles de alta gama, bombas, cohetes, todas diseñadas por él ",1,chatarra llama pieza misiles alto gama bomba cohetes diseñado por él
2261,773832911246204928,"@elhombreconfuso hola, bello. Estoy en Coruña hasta esta noche, y un poco perdida en general. Dime que vienes a Barcelona, anda. ",1,hola bello hasta noche poco perdido general dimar vienes barcelona andar
2262,774108622385065984,Pasé inolvidables veranos de infancia en Magaluf (años 80) y me da muuucha pena ver en q se ha convertido  @Juliaenlaonda #JELOenMallorca,0,pasar inolvidable verano infancia año dar mucho pena ver convertido
2263,767702179939516416,"Así que si sabéis algunas botas baratas, que no sean brillantes en plan plástico cutre, veganas y tochas, de València o por internet, ",1,así si sabéis bota barato no brillante plan plástico cutre vegana toca valencia por internet
2264,780515334956646400,@ElTerral somos más felices sin ti ,0,feliz
2265,762459249523822593,@Josanguz ya se que no toy bueno ,0,no toy bueno
2266,757725471639502849,"Si, yo soy un cabron y no tengo orgullo ",0,si yo cabron no orgullo
2267,772918636394799104,"@gabyandersengz @Pergat097 bueno, si las plantillas de lo permiten claro ",1,bueno si plantilla permitir claro
2268,772013961151668224,Yo quiero hacer el cyr de pelis peero no lo encuentro ,0,yo querer hacer car peli pero no encontrar
2269,772160166036967427,@WillyrexYT @vegetta777 Ha sido un placer volver a veros juntos en #PreguntasWigetta ,2,ser placer volver ver tú junto
2270,771138957606281217,"@RVGE_ANUBIS si, y ojalá la viera más a diario, te echo de menos ",1,si ojalá ver diario echo menos
2271,771712765593608193,@visionactualve @Currice @JPelirrojo @rushsmith @YellowMellowMG felicidades chicos !!nosotros como vuestros fans estamos super orgullosos ,2,felicidad chico yo fans super orgulloso
2272,771483712521396229,"@carogarsi @veraftmnts te mato, mañana por la noche máximo eeh. Te dejo que descanses hoy ",0,matar mañana por noche máximo eh dejar descanses hoy
2273,771343779894849540,"@AlbaRealkiddys @Target imagino que no, pero molaría que sí lo pusiera, aunque Batman tiene mayordomo claro... ",1,imaginar no pero molacer poner aunque batman mayordomo claro
2274,772733720252022784,"@hippisystem @greenjoing claro jeje lo que sea será, siempre ahí que ser positivo y tener una sonrisa ",2,claro jeje siempre ahí ser positivo tener sonrisa
2275,772069883475529728,"Tarzan en disney channel, por si queréis escapar de la morralla típica de un sábado por la tarde ",1,tarzan disney channel por si quereis escapar morralla típico sábado por tarde
2276,771393354043101184,"@marta_plaza Te encontré! Oye Marta el enlace a tu Linkedin creo que está roto, ábrelo en incógnito y verás ",1,encontrar oye marta enlacir tu creer roto ábrelo incógnito ver
2277,772955642948620288,"Oye yo me voy a dormir, sois todos súper bonitos, me ha encantado conocer gente tan maja hoy, buenas noches ",2,oir yo ir dormir súper bonito encantado conocer gente majo hoy buena noche
2278,773850849403662336,Una de las propuesta de nuevo curso es ponernos al día con la presencia en internet. #CEMORS te convierte en #experto ,1,propuesta nuevo curso poner yo día presencia internet convertir
2279,775009070545772544,"Bueno, ya he montado la biblioteca y de no tener espacio, con ella me sobran huecos jajaja En unos años estara llenita ",2,bueno montado biblioteca no tener espacio él sobrar hueco jajaja año llenito
2280,768889695954579456,"A ver, que necesito para ser streamer y conseguir seguidores? -Cam -Micro -Subir algo decente -Tetas Me faltan las tetas ya no puedo ",0,ver necesitar ser conseguir seguidor cam micro subir decente teta faltar teta no poder
2281,780540843346231300,Que agobio tío que mala estoy ,0,agobio tío malo
2282,761449920180158464,FF a los geniales de @Cinesa !! ,2,fe genial
2283,756355682778091520,Y por qué me activo más por la noche??? ,1,por activo por noche
2284,772953796481847296,@OneGreenPiece sigue siendo cruel  pero ahora la víctima eres tu,0,seguir ser cruel pero ahora víctimar tu
2285,772045561662939136,Enamorada de Second to Last Love... Veré probablemente la japonesa luego. ,2,enamorado second to last love ver probablemente japonés luego
2286,772159618210492422,@jaubarcelona jajajaja yo igual. La gente no sabe lo que se pierde ,1,jajar yo igual gente no saber perder
2287,771252286915878912,"@Tarhod @Torllo En el mio lo tienen de mayo a octubre incluidos, ay ",1,mio mayo octubre incluir ay
2288,771784577924927488,"@ChanqueteFest Hola de nuevo, mi amiga se puso en contacto pero seguimos sin respuesta ",0,hola nuevo amiga poner contacto pero seguir respuesta
2289,771681004520112128,@peterpanftlouis jo  hay algunas que estan genial aunq es vd q otras son basura total,1,jo genial aun vd basura total
2290,771320898418794496,"@prapletas ya que te veo hypeado, hablame por MD y a lo mejor puedo hacer algo ",1,ver hablamir por mejor poder hacer
2291,772730476314460160,@deshalott fui durante 11 años comercial de una multi discográfica y trabajé con Fnac. Sé lo digo. ,1,año comercial multi discográfico trabajé frac saber decir
2292,772036911632359425,@regiguren en donde vivo no hay alternativas válidas aún… No creas q no lo miré  @VodafoneEmpresa  @movistarpro_es,0,vivo no alternativa válido aún no creer no miré
2293,771420730563125248,"@soyunamandarina no te vale con votar verdad? MAL. Na, yo prefiero born this way y no la han votado ",0,no valer votar verdad mal no yo preferir born this way no votado
2294,772911658788384769,"Nuestra familia Ahgase de Whatsapp ha superado los 100 miembros, eso dice mucho de lo unido que está el fandom ",2,familia hagasar superado miembro decir mucho unido
2295,773927719864246272,"@_deicid3r moriré tirándote besos con más de 90 años y viviendo feliz mi vida. Ah, no, que los primates duráis menos ",0,morire tirándotar beso año vivir feliz vida ah no primat durmar menos
2296,774902129504968704,"@SrZebra_ es cuestión de gustos. Nani es mejor si haces skills... yo que hago muchos de 4 estrellas, con Kono voy sobrado ",2,cuestión gusto nani mejor si hacer skills yo hacer mucho estrella kono ir sobrar
2297,768788204778553344,"Buenos días! Ya no tengo fiebre pero el dolor es horrible  Si mejora esta tarde, haré stream (porque no se si podré mañana)",0,buen día no fiebrir pero dolor horrible si mejorar tarde hacer stream no si poder mañana
2298,761820767344533504,Tenemos que hacernos un @ en común ,1,hacer yo común
2299,759873698488684546,Se ha acabado el mes más bonito del año ,0,acabado mes bonito año
2300,772904286070210561,"@javi_LA No soy gorefag Salgo con alas, como las compresas (?",1,no salgo ala compresa
2301,772023132437831681,@nachog por cierto por si no conoces para el ordenador @rescuetime ,1,por cierto por si no conocer ordenador
2302,772182200972443648,Trabajar con un buen ambiente y gente que mola es otro nivel ,2,trabajar buen ambiente gente molar nivel
2303,771757679001870336,@Munditoanime @animesymanga @susuzomi @carrillovegal19 @Draco_LionHeart  Usted me volvió a ocurrir lo mismo ,1,usted volver ocurrir mismo
2304,771669080470200320,"¿Cuándo va a estar disponible el correo.ugr? Lleva varias horas sin dejarme entrar, @CanalUGR ",0,cuándo ir disponible correo gr llevar varios hora dejar yo entrar
2305,771481703869247492,@CockMcGuinness @ReebokES @PeiroOscar @lidibodo @Krissy81Ramirez poh como yo  lo divertida que podría ser esa retransmisión!,2,poh yo divertido poder ser retransmisión
2306,771337102860619776,@angeltxele @DAlvarez1976 @LuisCabcav qué bar y en qué calle está? Seguro que he estado alguna vez ,1,bar calle seguro alguno vez
2307,772581397882077186,"@Kitiara80s Le conozco yo también  Bueno, hace igual un par de años que no le veo ",1,conocer yo bueno hacer igual par año no ver
2308,772121850528821248,@Bolboreta93 Nuestras vidas están entrelazadas en su inmensa aleatoriedad jajajaja Así que al final el viaje cundió eh? ,2,vida entrelazada inmenso aleatoriedad jajar así final viaje cundir eh
2309,771112030258462720,"@greenjoing gracias amoor  buenaaas nochees, descansaaaa y a ver si se te va la migraña prontoo, te quierooo!!^-^ ♡♥",2,gracias amor buena noche descansar ver si ir migraña pronto querer ^
2310,772929928027340801,"@RosaMLarrondo @eduardosuarez Sí, es como si hubieran estirado hacia arriba una de sus esquinas. Mola mucho. Siempre hay cosas nuevas... ",2,si estirado hacia arriba esquina molar mucho siempre cosa nuevo
2311,774016671858032640,Gracias @yagohermidagh12 por el RT y FAV recibidos. Sin duda eres un profesional de quien siempre he obtenido reconocimiento y respeto ,2,gracias por it fav recibido dudar profesional siempre obtenido reconocimiento respeto
2312,773483236156706816,Hoy voy a comprarme una licencia para poder descargar libros gratuitamente y sin cargos de conciencia. Voy a pagar los libros escolares ,2,hoy ir comprar yo licencia poder descargar libro gratuitamente cargo conciencia ir pagar libro escolar
2313,768905395767238656,"@enfeig @J_Merino_B @Dalaienator jajaja yo también lloraba, después me han dicho que igual ya nada . Pa tener eso mejor no ponían nada ",0,jajaja yo llorar después decir igual nada pa tener mejor no poner nada
2314,778634836974133249,@AlezcoII por que sois todos tan mayores ,0,por mayor
2315,760559559643656192,El día q tenga amigos de vdd seré feliz ,2,día amigo vid feliz
2316,771984863868190720,@DavidRm9  HAHAHAH Pues yo quiero una distracción así (??) ,1,hahaha pues yo querer distracción así
2317,772001585593454592,"@Megbmalena #feliz sábado..gracias Malena por el RT. Saludos, un inmenso abrazo ",2,sábado gracias maleta por it saludo inmenso abrazo
2318,771467579072344064,@apuente lástima que la foto de la derecha eclipse un texto certero! ,0,lástima foto derecho eclipse texto certero
2319,771792461127622656,@MariaIsabelDeRo vaya spoiler más gratuito para los que aún no la hemos empezado ,0,vaya spoiler gratuito aún no empezar
2320,771855216622891008,"Realmente, eso no es un conejo, tiene pinta de rata y no es coña ",0,realmente no conejo pintar rata no coña
2321,771867354569531393,"@OumaimaSH cuando estés en Salamanca, si tienes pensado visitar Valladolid, me dices y te enseño! ",1,si pensado visitar diz enseñar
2322,771333261494722560,@rovegah pues sí. y algo podríamos aprender los hombres sobre la visión y los tempos femenino-fantástico-medievales ,1,pues poder aprender hombre visión tempo femenino fantástico medieval
2323,772938385581281280,La verdad esque por YT he hecho cosas malas y me arrepiento y pido perdon pero pff ,0,verdad esque por hecho cosa mala arrepientir pedir perdon pero pff
2324,772156412466237440,@ElFuns @TonichanPiedra @3djuegos entonces te puedes poner mi camiseta roja de Vegeta a la que corte las mangas ,1,entonces poder poner camiseta rojo vegeto corte manga
2325,771144416782348288,Acabo de volver a ver el último que subió de regalos de subs y JO QUE MONO me muero ,2,acabar volver ver último subir regalo sub jo mono muero
2326,772007790630043648,"Me ha faltado este verano un libro estilo Perdida/Chica del tren, aunque estoy más que satisfecha con las alternativas leídas ",2,faltado verano libro estilo tren aunque satisfecho alternativa leído
2327,774684862750089220,"@frikymama es que son muy suyos, prefieren cobrar y luego ya si eso ofrecer un buen servicio, y sólo si eso... ",0,mucho preferir cobrar luego si ofrecer buen servicio sólo si
2328,773481193388044288,"@Sara_msp eso me han dicho varios y otros ''tio es genial'', quiero verla sin prejuicios y si acaba siendo un truño pues ",1,decir varios tio genial querer ver él prejuicio si acabar ser truco pues
2329,768825788636467200,@noseashetero uf yo quería conocerte de verdad súper crush desde hace mil y cuando te pusiste malo en el orgullo me puse SAD ,0,uf yo querer conocerte verdad súper crush hacer mil pusiste malo orgullo poner sad
2330,776904340015570944,@FreeEleanor ¿Tu también lo das por perdido? ,0,tu das por perdido
2331,760463196851412992,Y la piscina no está abierta hasta las 17 ,0,piscinar no abierto hasta
2332,772010418692907008,@xavi_xeif @VacacionesEs ¡Buen viaje! Hasta la próxima aventura  Un abrazo,2,buen viaje hasta próximo aventura abrazo
2333,772123134778601472,@tenistachanel vale. No lo había leído...... a buen entendedor....  allá vamos!,1,valer no leído buen entendedor allá ir
2334,771419509550903296,@ZEtxeburua Con la información filológica vas a disfrutar que ni te cuento. ,2,información ir disfrutar ni cuento
2335,771630379274874880,"@falcaide @mariajosebayo GRACIAS por compartir Paco. Por cierto, tengo una proposición para ti ",2,gracias por compartir paco por cierto proposición
2336,771847176544747522,@gexge_ @fellinis por chueca espero que me lleven ustedes porque nadie quiere ir conmigo ,0,por chueca esperar llevar tú nadie querer ir conmigo
2337,771870167957704704,El Día que Nina Simone Dejó de Cantar debería ser best seller por lo menos ,2,día nín simone dejar cantar deber ser best seller por menos
2338,771134971746459648,No me puedo creer que se haya acabado uno de los mejores agostos de mi vida ,0,no poder creer acabar mejor agosto vida
2339,772937862018891777,Vuelta al trabajo con regalitos!! Mudanza de ofi y 1251 emails! #agotador! Lo malo? No tengo sueño ,0,vueltar trabajar regalito mudanza ofi email malo no soñar
2340,772206451938975744,"@TeFaltaMusica  mola, la verdad es que os quedaron muy bien  aunque mi preferido es el de @NievesPV",2,molar verdad quedar mucho bien aunque preferido
2341,771278232134057984,"LA MIERDA y ""EL CUERNO"" deben ser lugares turísticos muy recomendados, porque a mucha gente se le manda ahí... ",0,mierdar cuerno deber ser lugar turístico mucho recomendado mucho gente mandar ahí
2342,772143746913886209,"Pues nada, la próxima vez que tenga que dar mi opinión sobre algo me lo meteré por el puto culo ",0,pues nada próximo vez dar opinión meteré por puto culo
2343,774711974433357824,"@Munttse @Zooropina @RaholaOficial jajajaja en serio, en mi opinión no es fea, es maja, si bien, hay más majas también, claro ",0,jajar serio opinión no feo maja si bien maja claro
2344,773229189734490112,"Voy a tener que destruir el tutorial de Corazón de Melón, no me gusta cómo ha quedado  Mañana grabaré el episodio 1",0,ir tener destruir tutorial corazón melón no gustar cómo quedar mañana grabare episodio
2345,768811015471505408,"@VieraToni @UDLasPalmas90 y el seguro q partiendose el culo , el intenta  enfadar al madridismo y lo consigue.ajaja veremos hoy el sorteo ",2,seguro partir él culo intentar enfadar conseguir jaja ver hoy sorteo
2346,778476367365169152,tercer día y ya voy en chándal ,2,tercer día ir chándal
2347,759353634157133824,Desde cundo una m y un l son iguales ,0,cundo l igual
2348,772141000223559680,alguien que me de algún plan guay pa el lunes? ,1,alguien alguno plan guay pa lunes
2349,772030886892212224,@Aitzolarev hoy otxoa y yo tenemos bolo de animacion en orozco ,1,hoy yo bolo animación
2350,771576215735906305,"Dentro de 9 horas y 20 minutos empiezan mis vacaciones, buenos días ",2,dentro hora minuto empezar vacación buen día
2351,771696509729595392,@JayrmitTheFrog a mi me gustaba antes. Ahora todo es super cuadrado y feo ,0,gustar ahora super cuadrado feo
2352,772895418413903872,Mañana empiezo segundo ds bachillerato Pero me la suda porque el miércoles empiezan las fiesta$$$$,1,mañana empiezo segundo d bachillerato pero sudar miércoles empezar
2353,771845785143173120,"@iortizgascon Estoy perezoso, pero le deseo lo mejor. Como cuando juega la Real en Anoeta ",2,perezoso pero desear mejor jugar real anotar
2354,771250536171446272,@pendragoncillo Buena sesión de afotamiento! Ya me gustaría salir de safari fotográfico por la jungla tokiota... ,2,buen sesión agotamiento gustar salir safari fotográfico por jungla
2355,772920512565698560,"@enchapelaa @Alrona94 sii Alfonso siempre, bueno si vas a ese evento ya dice mucho de ti, encantado ",2,si alfonso siempre bueno si ir evento decir mucho encantado
2356,772185409791066113,@neeeith__ jajaja ya ves teneis algo encontra mia  espero que la proxima vez sea de vuestro equipo 😂,0,jajaja ver teneis encontra mia esperar proximo vez equipo
2357,771298827802447872,@erperu La prensa cada vez más desacreditada  Dejé de ver televisión y pronto dejaré tb de leer periódicos. #LaCafeteraIBEXtiduraFallida,0,prensa cada vez desacreditado dejar ver televisión pronto dejaré tb periódico
